Geo_FIPS,sovi
g01001,-3.3779044195605072
g01003,-1.1810556153504648
g01005,-0.02425821741688019
g01007,-4.4180683774044365
g01009,-1.9186058979043017
g01011,-2.4594838233054213
g01013,3.5948677369878403
g01015,-0.1101308376859631
g01017,1.7448053138276665
g01019,-1.6677685626459313
g01021,-2.425746916188704
g01023,-0.6476391638846515
g01025,1.0580675824830044
g01027,0.1096608470233984
g01029,-0.6201715274600761
g01031,-0.8125619619888078
g01033,-0.5515470466225281
g01035,2.4137487334313987
g01037,-1.2267757182832755
g01039,1.5363959418742463
g01041,-0.45182866022192125
g01043,-0.8001133601528101
g01045,-0.6794324740172146
g01047,3.550529267352312
g01049,0.07281415546603431
g01051,-2.6234230209724485
g01053,0.5585963124152389
g01055,0.6324302601604437
g01057,0.11723886993157273
g01059,-0.050748617792095496
g01061,0.09424642661431437
g01063,3.0788252529909457
g01065,1.8304348683022382
g01067,0.5584836510784481
g01069,-0.06349794142271235
g01071,-1.3865420946468627
g01073,-0.4405477414946417
g01075,0.6112679181666388
g01077,0.23352627723858282
g01079,-1.2413782957952852
g01081,-4.062751757157923
g01083,-3.216224430913279
g01085,1.7903737687756789
g01087,4.432084110868227
g01089,-3.6816662153574877
g01091,1.8219497537004048
g01093,0.7865748960463033
g01095,-0.07687489875863418
g01097,-0.4041847267685648
g01099,0.9824651952504599
g01101,0.2795867095291995
g01103,-1.192818667343488
g01105,5.496696650964615
g01107,1.7578437565836293
g01109,0.43515631267865534
g01111,0.5058500631256622
g01113,1.8543569051674085
g01115,-3.6702483888860087
g01117,-5.741075270431556
g01119,6.025838337422394
g01121,-0.3612503962131979
g01123,1.6704680815289634
g01125,-1.7286487587619799
g01127,0.13126867528954556
g01129,-3.3896829716780488
g01131,3.2577888327651996
g01133,0.30185406981740304
g02013,-10.167363348803438
g02016,-8.519323020959288
g02020,-4.762691145219016
g02050,9.828525230386264
g02060,-3.516494366455466
g02068,-4.4078938607762925
g02070,7.0171225149664425
g02090,-5.953313328082944
g02100,-4.402905128275385
g02105,2.6699064875606062
g02110,-5.418294863226487
g02122,-3.295550729289567
g02130,-2.9624258127625622
g02150,-3.6414814593873865
g02164,9.441218059927095
g02170,-5.585675899548859
g02180,8.132578040777288
g02185,-0.1946704727184927
g02188,8.68295160978504
g02195,-3.2756612440479693
g02198,-1.519763880239442
g02220,-1.729286830659687
g02230,-4.861366395366671
g02240,-4.071082185687114
g02261,-4.844715315168943
g02270,13.769664136778145
g02275,2.2776681575973856
g02282,-4.651457746729097
g02290,8.324495917816296
g04001,10.039609104252795
g04003,2.517972330680127
g04005,1.1961320583412736
g04007,5.826606903953895
g04009,0.18776876773202894
g04011,-1.2329956218672564
g04012,7.371489265346699
g04013,-0.44653306793822545
g04015,3.5138599242729587
g04017,5.846505934835116
g04019,2.2473824968051876
g04021,-0.5640677888102114
g04023,7.551625526504289
g04025,2.8414743083886913
g04027,4.732447099430792
g05001,0.5084131504846112
g05003,-0.4359172917955548
g05005,4.6981953440693305
g05007,-2.1696683830554067
g05009,0.8854673037459995
g05011,2.0425838490809545
g05013,-2.53531623087995
g05015,1.7979830674084785
g05017,5.067363918651348
g05019,2.641651131254723
g05021,0.6767476673786417
g05023,1.7680330632659613
g05025,-1.7105125710975997
g05027,1.8592806488779519
g05029,0.42752548489610387
g05031,-0.5999249968211686
g05033,-0.26584136276236037
g05035,1.1897457331779488
g05037,0.6598060014793778
g05039,0.3820731294005131
g05041,3.2411580832670386
g05043,0.7394852845618226
g05045,-3.2258560025637326
g05047,1.3528544950002201
g05049,3.995183677918766
g05051,2.0711111685997987
g05053,-3.1330996507431323
g05055,-0.8669097412584359
g05057,2.3270952698997234
g05059,-0.5126616265921454
g05061,3.176481412889566
g05063,0.6766183366611903
g05065,1.9339697263049573
g05067,1.6550645779233768
g05069,1.4850517498698739
g05071,-0.08561050949825677
g05073,3.863735578256105
g05075,2.83882522179542
g05077,3.213757073003376
g05079,-3.8511375597483575
g05081,0.830781823794009
g05083,0.6981791614830684
g05085,-2.3874275244427836
g05087,-0.4039543665648275
g05089,3.192245382498181
g05091,-0.2582159522045179
g05093,0.7552592030873543
g05095,4.034196450489574
g05097,1.9581183341666295
g05099,1.3934496869767914
g05101,-0.028753350205766637
g05103,2.030624909977476
g05105,-1.2499057548558512
g05107,6.092482877547225
g05109,0.5105437499554222
g05111,2.2301296379375284
g05113,1.4229401039994656
g05115,-0.8498918568810745
g05117,1.7160060625607354
g05119,-0.6089281204656852
g05121,1.598749483110822
g05123,1.2005982408232432
g05125,-2.962198738272591
g05127,0.371571863226974
g05129,4.646382360164571
g05131,0.2692334991265285
g05133,2.758136324095421
g05135,3.0656345436868113
g05137,2.914073418531275
g05139,0.5872517552908058
g05141,2.3067384822780483
g05143,-1.2874433836570947
g05145,-1.1355522243765215
g05147,3.877665001594673
g05149,2.0676811298281037
g06001,-2.9595453990692864
g06003,-0.43552694160412475
g06005,-0.6020973702519212
g06007,1.066926474956557
g06009,-0.4999947012801882
g06011,2.606856007647833
g06013,-3.3001498141879764
g06015,1.7578947482044402
g06017,-3.1877128326428776
g06019,2.6781655343427246
g06021,1.6316652536871545
g06023,-0.1010272340373648
g06025,6.74907957253359
g06027,1.9607519863268545
g06029,1.223672193257538
g06031,-0.15640748770825463
g06033,2.3737420934669418
g06035,-5.129083263906018
g06037,1.190457024560696
g06039,2.8381603467634338
g06041,-5.618712434923276
g06043,1.4502707350968045
g06045,2.0558485702986493
g06047,2.89132479938189
g06049,3.836608845888147
g06051,-1.343157621414083
g06053,1.809163371065419
g06055,-0.8677630761334161
g06057,-1.1954646698127338
g06059,-2.875308063161825
g06061,-3.2256732151309713
g06063,1.696934942378024
g06065,0.33547250701484077
g06067,-0.014534641708196516
g06069,-0.26392098540436015
g06071,0.3417641159653205
g06073,-1.7498341978203618
g06075,-1.3941646380703359
g06077,0.5484220421318008
g06079,-2.035137062287675
g06081,-4.431154096420663
g06083,0.1532477840413291
g06085,-6.158142897362172
g06087,-2.4715345501247086
g06089,0.7182259891248333
g06091,3.0847600297382076
g06093,2.309652010113859
g06095,-1.7219958659586987
g06097,-1.1232781869250459
g06099,1.1988444288850957
g06101,1.0753879206804684
g06103,1.9804305291327213
g06105,1.818104458189135
g06107,3.4734537313288123
g06109,0.8518994894145802
g06111,-2.483310675662693
g06113,-1.4586496697728377
g06115,0.36713715818942627
g08001,-1.3318577308363064
g08003,0.5072603752280948
g08005,-2.821606791661487
g08007,-1.9431011296202183
g08009,3.6446611608621167
g08011,-1.3367219104427026
g08013,-5.7479916843889995
g08014,-6.617748504899953
g08015,-2.0849031352325564
g08017,0.07698206014809528
g08019,-5.759061462212707
g08021,3.4585339942142728
g08023,5.6856934118684
g08025,-6.478662379463526
g08027,-1.993040290873132
g08029,-0.03687925069155398
g08031,-0.10301904509339152
g08033,-2.290574637602592
g08035,-9.4851554812771
g08037,-4.670166577525524
g08039,-7.203418937594864
g08041,-3.0015121906730453
g08043,-0.4332361092960406
g08045,-3.794429935995272
g08047,-5.141447578291533
g08049,-5.381647856600615
g08051,-5.753818437022337
g08053,3.2702888700648014
g08055,6.337647539841711
g08057,-1.1708793469725467
g08059,-3.9675072490059176
g08061,0.754072462509737
g08063,-1.7762070045150997
g08065,-2.584237099969495
g08067,-3.686718816809056
g08069,-3.779832395661261
g08071,1.9156571207501045
g08073,-0.07069994018969705
g08075,-1.833188411296927
g08077,-1.7695418590921788
g08079,1.7190654960321399
g08081,-3.32850627397247
g08083,0.4728360311349225
g08085,0.18157893078010734
g08087,1.3947532970322185
g08089,5.417639144336341
g08091,-2.2209146109806346
g08093,-5.909226014211448
g08095,3.315297693170431
g08097,-6.493323261752352
g08099,2.8556419603026937
g08101,3.3524963282717373
g08103,-2.522765365193261
g08105,3.843590462840605
g08107,-6.9741824125400615
g08109,1.3819421172596194
g08111,-5.828375305403625
g08113,-7.0928357456395155
g08115,4.254724960565371
g08117,-6.147924289920399
g08119,-2.8933989724069757
g08121,-1.6024704299732022
g08123,-2.6363203465022322
g08125,0.0288482490880948
g09001,-4.068936621398252
g09003,-0.14968231759320838
g09005,-2.8442541865582287
g09007,-3.664560051269037
g09009,0.03653676950534712
g09011,-1.409458056997161
g09013,-5.6371236007970085
g09015,-0.501079647645861
g10001,-0.6763457682762084
g10003,-2.299720670489516
g10005,1.8249806272704872
g11001,0.1897510895864778
g12001,-1.5751374832277638
g12003,-2.81239888600859
g12005,-0.37981498588025353
g12007,-1.615303413762026
g12009,0.4793464190593426
g12011,0.8513080943964082
g12013,2.2678583242215398
g12015,5.434101919195089
g12017,5.592644985773323
g12019,-3.220929290167333
g12021,3.980124169482493
g12023,-0.8245202656308612
g12027,1.7053117267503333
g12029,0.48620859390607335
g12031,-1.033789859346585
g12033,0.5686247464155668
g12035,3.1555809404649624
g12037,0.6608763412864678
g12039,1.7246501353147292
g12041,-2.029706985266816
g12043,4.352485569621041
g12045,-1.0259792442845166
g12047,-2.1452374595572143
g12049,2.0552872314241126
g12051,2.598416858820496
g12053,3.3672464509454825
g12055,6.572564740030945
g12057,-0.2733054150734816
g12059,-0.7362493220566841
g12061,3.839284153496176
g12063,0.1897848853132269
g12065,-0.6227419861665922
g12067,-2.409620353192749
g12069,2.2165385951316323
g12071,3.502152813499776
g12073,-2.432104280415483
g12075,1.706832554074897
g12077,-6.116524017415437
g12079,-0.04033103779000502
g12081,2.3995054595523104
g12083,4.053032122915237
g12085,1.853245404492791
g12086,6.245310687856247
g12087,-1.569570548602093
g12089,-2.4345883718122985
g12091,-1.4130060814524215
g12093,2.4952160033153183
g12095,-0.11057750227454477
g12097,3.779629874250987
g12099,2.255981303526423
g12101,1.0939723323617727
g12103,1.996781126524492
g12105,1.7794161119280594
g12107,1.9751026006586592
g12109,-3.429279078115164
g12111,3.0416672440812347
g12113,-3.791989971487219
g12115,4.654009678243746
g12117,-2.2807633240588507
g12119,6.528759050137275
g12121,0.43514055009501484
g12123,-0.6981498640501709
g12125,-4.053619702538148
g12127,2.3986757223354997
g12129,-5.18440330665773
g12131,-0.09772795647325916
g12133,-0.5571285624140601
g13001,-2.5470891059889986
g13003,0.03663357554065172
g13005,-0.6270428617359494
g13007,4.215314839647373
g13009,1.526878349797437
g13011,-4.348246188282415
g13013,-3.3287240384806727
g13015,-2.2747792750800953
g13017,3.2476705256995597
g13019,-1.0422537578911504
g13021,2.089665887977378
g13023,0.8057748847639511
g13025,-1.7746786997193076
g13027,0.896007929100701
g13029,-4.447278844176067
g13031,-2.068844260997499
g13033,2.2641412407382666
g13035,-3.124508818982208
g13037,-0.10556372000476477
g13039,-3.118897233089819
g13043,1.808674348208493
g13045,-2.081895780717923
g13047,-1.5138144662996331
g13049,-2.91227976316483
g13051,-0.24193836984974748
g13053,-7.930372490832849
g13055,-1.1229558269219113
g13057,-5.069213359620496
g13059,0.5523528713725397
g13061,7.766120501669619
g13063,0.669077864012411
g13065,3.2995654315418514
g13067,-4.2891800250003325
g13069,-1.7672155018577502
g13071,0.606806439892674
g13073,-5.128247498178346
g13075,-0.29543158866032526
g13077,-4.049501462225449
g13079,-2.508821479633271
g13081,2.8200105915749423
g13083,-2.0828802463809035
g13085,-3.382671132314063
g13087,2.2043720375730516
g13089,-1.4258690531231621
g13091,-1.507079985622769
g13093,-1.5653679375771337
g13095,3.255724020594264
g13097,-3.5946833306910912
g13099,2.841961601958049
g13101,1.907441563418548
g13103,-5.42228309032701
g13105,2.833388736043918
g13107,1.417522870442668
g13109,-0.5010381148118999
g13111,1.866497099817782
g13113,-5.839629405702384
g13115,1.1676191555473665
g13117,-6.98342565142922
g13119,-0.04732272372813173
g13121,-3.8395731981953762
g13123,0.1865994963313281
g13125,-0.5266423141555452
g13127,1.3242371606923677
g13129,-1.1910385425071088
g13131,-0.21279755102436204
g13133,1.987567485254344
g13135,-3.609169164446729
g13137,0.05413901193900528
g13139,-1.1739379246463653
g13141,3.3600759035769276
g13143,-0.5934554872568394
g13145,-5.927305059166491
g13147,1.0438101429015914
g13149,-1.6119509527865499
g13151,-3.735275954543559
g13153,-2.5584817694330937
g13155,-0.889883901519633
g13157,-3.3263442413144313
g13159,-1.5617842572663114
g13161,-1.9306241936067583
g13163,2.8728252551036517
g13165,2.7242823069079747
g13167,-1.9059406394054705
g13169,-2.57341726360685
g13171,-0.75831918501417
g13173,0.30686821996195346
g13175,1.0995513907738383
g13177,-6.269580013201177
g13179,-2.4902780268492544
g13181,2.729499889461082
g13183,-0.6711049112320844
g13185,-0.8185487419364085
g13187,-2.196877069658412
g13189,0.5839423624106037
g13191,1.9186105730251806
g13193,-0.5541418340514799
g13195,-1.2886321822971407
g13197,0.08917369582715773
g13199,0.8803254072010062
g13201,1.3586632514718442
g13205,-0.09706097185593865
g13207,-2.7286758659308936
g13209,-2.575132409702304
g13211,-1.068385253366723
g13213,-2.1579829378702
g13215,1.542451056977597
g13217,-1.6641438881451234
g13219,-5.4622161787138035
g13221,-3.3304823450563825
g13223,-4.593589344473377
g13225,-1.288007707696328
g13227,-2.452000252989215
g13229,-0.16538281499785223
g13231,-3.3988160200164494
g13233,0.5652765204899681
g13235,4.606054073971758
g13237,0.5185361612244865
g13239,1.6402247686228546
g13241,2.5691511888285485
g13243,1.8598242337827124
g13245,1.7847614552709457
g13247,-1.245511270634331
g13249,-3.3674082198591497
g13251,0.9567085859521184
g13253,3.58723366218632
g13255,0.8621081196527861
g13257,1.701833097975867
g13259,-0.5855793640991246
g13261,3.0851661482388737
g13263,1.7559193303966556
g13265,6.072444162143166
g13267,-2.994523854753148
g13269,1.3955023545404448
g13271,1.6811099337179118
g13273,3.755215791265322
g13275,1.2884072784893323
g13277,0.5971243890459503
g13279,2.0668006286190415
g13281,3.9353040587399883
g13283,-0.09139787692690224
g13285,0.8004467530681831
g13287,2.025967784927304
g13289,-1.1990804439406642
g13291,3.5210416877694843
g13293,2.6060996050217953
g13295,-0.8251168294166938
g13297,-2.197636101506971
g13299,1.1420954222507589
g13301,3.2650305769561814
g13303,0.6631355149459637
g13305,-1.9493603255935106
g13307,-1.0871498362085503
g13309,-5.366557473118421
g13311,-1.4126854793474175
g13313,-0.0151659021937679
g13315,-1.2469724135164064
g13317,3.4881278358861554
g13319,0.9672682173532715
g13321,0.5194257920548921
g15001,0.6957905589676241
g15003,-2.215048869683521
g15005,3.183588209275038
g15007,-0.7001784957379069
g15009,-1.0331330607855107
g16001,-3.6956492979242546
g16003,1.1808413703086256
g16005,-1.7835143384910337
g16007,0.018506999461508182
g16009,0.5372763517530901
g16011,-0.8752949698009235
g16013,-2.77845824071551
g16015,-4.159065280228665
g16017,-1.3811193401066546
g16019,-2.1933703120879393
g16021,-1.4831122061468145
g16023,1.402085186110028
g16025,-3.727138767487103
g16027,0.1178679140782011
g16029,-3.7889586352660043
g16031,-1.4913726306628985
g16033,2.0164456090883984
g16035,-0.6071461385477143
g16037,-2.7787638037903593
g16039,-1.8281391770851123
g16041,-4.9384686923477155
g16043,-1.7094448362249366
g16045,1.0221511117073878
g16047,-0.7109146935053161
g16049,1.6871103445674538
g16051,-4.623086021480032
g16053,-0.8454154719642425
g16055,-1.7108137889739738
g16057,-3.633739680393353
g16059,0.8769387047937393
g16061,2.896592137878307
g16063,-1.1770087863320038
g16065,-3.0007379827505867
g16067,0.4526464315170333
g16069,0.35343407174984104
g16071,-3.058563964576145
g16073,0.27679007603579464
g16075,0.6254671053964711
g16077,-2.392842341496665
g16079,1.5635435153838653
g16081,-5.101202137664409
g16083,-0.26286584325130996
g16085,-0.2390757914885322
g16087,1.711015822247441
g17001,0.8011800342788742
g17003,4.332848501723841
g17005,-0.45035768984616753
g17007,-3.306847170975418
g17009,-7.682142604926068
g17011,0.4804645801567522
g17013,0.24314975439083963
g17015,1.809879036540642
g17017,0.9514228537482228
g17019,-2.3022945334915708
g17021,0.3347075648697358
g17023,-0.5035053525894724
g17025,-0.2969974622738655
g17027,-2.6279341175960607
g17029,0.9172877573466492
g17031,1.3074370285619308
g17033,-1.4199260747197047
g17035,-1.0654563920460864
g17037,-2.2760993472077025
g17039,-1.190019479972172
g17041,-0.6393317768204445
g17043,-5.11422480766406
g17045,1.168396457510295
g17047,-1.0413842017678372
g17049,-1.7848696827660249
g17051,-0.7790828977949913
g17053,0.7111276170004451
g17055,1.8954101895692563
g17057,0.20514055241326634
g17059,1.8650879941539196
g17061,-0.40369107779438057
g17063,-3.383473998272203
g17065,-0.6137058407875721
g17067,0.8750108907611219
g17069,1.7797132439004923
g17071,-0.028490436425408938
g17073,-0.9147268064713492
g17075,1.1804403009287392
g17077,-0.08893947699155969
g17079,-1.5526526228417659
g17081,-0.31085163205845656
g17083,-1.2550299343316298
g17085,0.7558507479101826
g17087,-3.148857568419081
g17089,-2.382785882816334
g17091,0.38434370637075077
g17093,-6.612245442685978
g17095,1.9348856270968375
g17097,-4.81556690058294
g17099,-0.16930470892945404
g17101,-2.8622855301902965
g17103,-0.692615088926706
g17105,-1.1074319831095847
g17107,1.2113052722952506
g17109,-0.48800697226600387
g17111,-5.326639346990797
g17113,-2.989514794350114
g17115,0.9614465406193196
g17117,0.04099286347127354
g17119,-1.1457918198885952
g17121,1.5124366685746402
g17123,0.5642502482529979
g17125,0.7435502826187337
g17127,2.2333576079060813
g17129,-0.7767744472887408
g17131,-1.118240372692074
g17133,-4.000357252755465
g17135,1.0094968620182467
g17137,1.0778542053449929
g17139,-0.31466925426266695
g17141,-1.452423980753412
g17143,-0.4016508294205005
g17145,-1.5526109140672006
g17147,-2.727608216385186
g17149,1.7013313721878829
g17151,3.389196090407119
g17153,3.149581064157477
g17155,-2.313744629537613
g17157,-2.110094763243036
g17159,-0.23963752053011478
g17161,1.1417323007949753
g17163,0.30917646760799156
g17165,1.8090076206583396
g17167,-0.7968303201272479
g17169,-1.474116399865205
g17171,-0.4814772593870994
g17173,-0.6660655561012765
g17175,-0.029307792644747616
g17177,1.9720904683784486
g17179,-1.7872233311463952
g17181,1.4615241648288624
g17183,1.5280413010638976
g17185,-0.007512441666289463
g17187,2.778394534001521
g17189,-1.946509772233206
g17191,-0.733613853098704
g17193,2.6111494602184773
g17195,0.7641114284814905
g17197,-4.732888946892139
g17199,0.9246411635322466
g17201,0.6508551023377364
g17203,-2.9035145250906655
g18001,-0.27127190477005503
g18003,-1.1224521917733252
g18005,-2.373935303452531
g18007,0.06708835237878591
g18009,0.9744024715063775
g18011,-5.680803793816262
g18013,-0.3153515059686358
g18015,-1.569118623559935
g18017,0.7392455240115396
g18019,-0.7173268635781888
g18021,-0.3046021032998625
g18023,0.8107902687358802
g18025,-0.8555088216996344
g18027,-0.6715107974313825
g18029,-2.998789069273784
g18031,-1.419726875786513
g18033,-2.5682463999345178
g18035,1.832272389407751
g18037,-2.653184216688201
g18039,-0.8726884333748635
g18041,2.524433952426344
g18043,-1.0780526174717049
g18045,-1.0678137834620438
g18047,-3.186242562570797
g18049,-2.117679493599057
g18051,-2.2631310229613044
g18053,2.125856447520448
g18055,-0.8786560212689264
g18057,-7.536269494309272
g18059,-3.740157306715406
g18061,-3.0071400455722253
g18063,-5.338326278951453
g18065,-0.26976694935321743
g18067,0.9214816265502241
g18069,-0.8428341536703297
g18071,-1.459288223820063
g18073,-2.817783478316295
g18075,0.09117158142182272
g18077,0.2742552702296541
g18079,-2.528906447283008
g18081,-3.3473459801806933
g18083,-0.115899431675645
g18085,-2.7008454043924273
g18087,-0.5189389190311822
g18089,0.8927429270303288
g18091,-1.3017973812549384
g18093,-0.1587665125824874
g18095,0.7176812555623918
g18097,0.7846918689290626
g18099,-1.1041370301276863
g18101,-2.1224989470523496
g18103,-1.8655140310063043
g18105,-2.034302746983418
g18107,-0.7275528490352275
g18109,-2.7868142417593935
g18111,-1.273020676075528
g18113,-1.297890195747368
g18115,-0.6631244465514219
g18117,-0.3869927457867972
g18119,-1.8712626214780914
g18121,-1.0298995056093712
g18123,-2.458377260510907
g18125,-2.496027542930926
g18127,-3.2565096158388416
g18129,-3.078507998999869
g18131,-1.1088583905554041
g18133,-3.5507926015126743
g18135,-0.11946571343749202
g18137,-0.7925707305018825
g18139,-1.1060536285219351
g18141,0.017352607560749078
g18143,-1.2042770821315392
g18145,-0.9653663589197665
g18147,-2.8858734966577266
g18149,-0.2151182303437092
g18151,-2.4210548817301323
g18153,-2.5069559684613623
g18155,0.00028140259653941513
g18157,-2.641694167187045
g18159,-0.5844784591411717
g18161,-1.853370236235817
g18163,0.7201495555941845
g18165,0.8548665977079088
g18167,-0.2794382665830345
g18169,1.6400053771053136
g18171,-2.785973929036137
g18173,-3.439059277828877
